id,name,postcode,address,rating,reviewCount,category,lat,lng,bezirkId,bezirkName,hasDefamationNotice,removedMin,removedMax,removedEstimate,deletionRatioPct,realRatingAdjusted,removedText,url,readAt,placeState,status,error
0x479f57004f93b3d3:0xf11ca0a87bca72fb,Eiscafe Alba,90409,"Parkstraße 43, 90409 Nürnberg",4.1,9,Café / Konditorei,49.4663337,11.090423,26,Maxfeld,false,None,None,None,None,None,None,https://www.google.com/maps/place/Eiscafe+Alba/data=!4m7!3m6!1s0x479f57004f93b3d3:0xf11ca0a87bca72fb!8m2!3d49.4663337!4d11.090423!16s%2Fg%2F11xf_vnnfl!19sChIJ07OTTwBXn0cR-3LKe6igHPE?authuser=0&hl=de&rclk=1,2026-05-02T11:30:07Z,active,success,None
0x479f57be6c9bea79:0x34753fca057cc348,Eiscafe Durazzo,90409,"Bayreuther Str. 29, 90409 Nürnberg",4.8,283,Café / Konditorei,49.4611711,11.0920051,09,Wöhrd,false,None,None,None,None,None,None,https://www.google.com/maps/place/Eiscafe+Durazzo/data=!4m7!3m6!1s0x479f57be6c9bea79:0x34753fca057cc348!8m2!3d49.4611711!4d11.0920051!16s%2Fg%2F11gxn5k8nc!19sChIJeeqbbL5Xn0cRSMN8Bco_dTQ?authuser=0&hl=de&rclk=1,2026-05-02T11:29:55Z,active,success,None
0x479f57e9053b201f:0xd06e4aacd0d4c5cd,Eiscafé Val Gardena GmbH,90409,"Äußere Bayreuther Str. 103, 90409 Nürnberg",4.5,286,Café / Konditorei,49.4716801,11.1021516,80,Schleifweg,false,None,None,None,None,None,None,https://www.google.com/maps/place/Eiscaf%C3%A9+Val+Gardena+GmbH/data=!4m7!3m6!1s0x479f57e9053b201f:0xd06e4aacd0d4c5cd!8m2!3d49.4716801!4d11.1021516!16s%2Fg%2F1tp_5cw4!19sChIJHyA7BelXn0cRzcXU0KxKbtA?authuser=0&hl=de&rclk=1,2026-05-02T11:28:31Z,active,success,None
0x479f5761378dba33:0x81f7d22bf304e82a,Espressolab,90409,"Schillerstraße 14, 90409 Nürnberg",4.5,1454,Café / Konditorei,49.4644362,11.0839984,26,Maxfeld,true,101,150,125.5,7.95,4.222,101 bis 150 Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Espressolab/data=!4m7!3m6!1s0x479f5761378dba33:0x81f7d22bf304e82a!8m2!3d49.4644362!4d11.0839984!16s%2Fg%2F11gnsnnm5w!19sChIJM7qNN2FXn0cRKugE8yvS94E?authuser=0&hl=de&rclk=1,2026-05-02T10:30:12Z,active,success,None
0x479f57007d512ec9:0xe4dbd51d26a31424,Fabio,90409,"Friedenstraße 36 in, 90409 Nürnberg",None,None,Restaurant,49.4662137,11.0875559,26,Maxfeld,false,None,None,None,None,None,None,https://www.google.com/maps/place/Fabio/data=!4m7!3m6!1s0x479f57007d512ec9:0xe4dbd51d26a31424!8m2!3d49.4662137!4d11.0875559!16s%2Fg%2F11y_ggj6cw!19sChIJyS5RfQBXn0cRJBSjJh3V2-Q?authuser=0&hl=de&rclk=1,2026-05-02T11:28:47Z,active,success,None
0x479f57b97d51158d:0xa7a3dd295efa60c2,Feine Heimat | Concept Store,90409,"Pirckheimerstraße 77, 90409 Nürnberg",4.7,126,Sonstiges,49.4609926,11.0844002,08,Pirckheimerstraße,false,None,None,None,None,None,None,https://www.google.com/maps/place/Feine+Heimat+%7C+Concept+Store/data=!4m7!3m6!1s0x479f57b97d51158d:0xa7a3dd295efa60c2!8m2!3d49.4609926!4d11.0844002!16s%2Fg%2F11cndbbj3b!19sChIJjRVRfblXn0cRwmD6Xindo6c?authuser=0&hl=de&rclk=1,2026-05-02T11:17:20Z,active,success,None
0x479f57e982c6e4bd:0xdbb5aa6dd741213e,Fritz 2 Bar (ehem. Nordost 90409),90409,"DIREKT GEGENÜBER DEM MERCADO-CENTER, Fritz-von-Röth-Straße 2, 90409 Nürnberg",4.5,61,Bar,49.4702364,11.1007992,80,Schleifweg,false,None,None,None,None,None,None,https://www.google.com/maps/place/Fritz+2+Bar+%28ehem.+Nordost+90409%28/data=!4m7!3m6!1s0x479f57e982c6e4bd:0xdbb5aa6dd741213e!8m2!3d49.4702364!4d11.1007992!16s%2Fg%2F11clsp476k!19sChIJveTGgulXn0cRPiFB122qtds?authuser=0&hl=de&rclk=1,2026-05-02T11:26:10Z,active,success,None
0x479f57bedc22e18b:0x4f755f5fc8d0432b,Gregor Samsa,90409,"Maxfeldstraße 79, 90409 Nürnberg",4.6,856,Restaurant,49.4632952,11.0886954,08,Pirckheimerstraße,false,None,None,None,None,None,None,https://www.google.com/maps/place/Gregor+Samsa/data=!4m7!3m6!1s0x479f57bedc22e18b:0x4f755f5fc8d0432b!8m2!3d49.4632952!4d11.0886954!16s%2Fg%2F1tcxc5wy!19sChIJi-Ei3L5Xn0cRK0PQyF9fdU8?authuser=0&hl=de&rclk=1,2026-05-02T10:33:39Z,active,success,None
0x479f57b8ce399927:0xc4f1d2846e1dfc25,Grevena Restaurant,90409,"Parkstraße 7, 90409 Nürnberg",4.5,530,Restaurant,49.4639856,11.0873846,26,Maxfeld,false,None,None,None,None,None,None,https://www.google.com/maps/place/Grevena+Restaurant/data=!4m7!3m6!1s0x479f57b8ce399927:0xc4f1d2846e1dfc25!8m2!3d49.4639856!4d11.0873846!16s%2Fg%2F1tkrksx1!19sChIJJ5k5zrhXn0cRJfwdboTS8cQ?authuser=0&hl=de&rclk=1,2026-05-02T11:14:28Z,active,success,None
0x479f57ff284a8d61:0xeaaf8f3f5599e200,Ha Long,90409,"Wurzelbauerstraße 21, 90409 Nürnberg",4.6,894,Asiatisch,49.4613528,11.0898036,08,Pirckheimerstraße,false,None,None,None,None,None,None,https://www.google.com/maps/place/Ha+Long/data=!4m7!3m6!1s0x479f57ff284a8d61:0xeaaf8f3f5599e200!8m2!3d49.4613528!4d11.0898036!16s%2Fg%2F11b6gc5zrw!19sChIJYY1KKP9Xn0cRAOKZVT-Pr-o?authuser=0&hl=de&rclk=1,2026-05-02T11:25:35Z,active,success,None
0x479f57353390e0f7:0xac3c2be347617ace,Herz und Seele,90409,"Löbleinstraße 50, 90409 Nürnberg",4.5,338,Restaurant,49.4648895,11.0877627,26,Maxfeld,false,None,None,None,None,None,None,https://www.google.com/maps/place/Herz+und+Seele/data=!4m7!3m6!1s0x479f57353390e0f7:0xac3c2be347617ace!8m2!3d49.4648895!4d11.0877627!16s%2Fg%2F11nfnvj2js!19sChIJ9-CQMzVXn0cRznphR-MrPKw?authuser=0&hl=de&rclk=1,2026-05-02T11:12:29Z,active,success,None
0x479f5769902eb477:0xe77bca338536f072,Hähnchenbraterei Glaser - jeden Dienstag,90409,90409 Nürnberg,4.8,13,Imbiss,49.4643998,11.0862886,26,Maxfeld,false,None,None,None,None,None,None,https://www.google.com/maps/place/H%C3%A4hnchenbraterei+Glaser+-+jeden+Dienstag/data=!4m7!3m6!1s0x479f5769902eb477:0xe77bca338536f072!8m2!3d49.4643998!4d11.0862886!16s%2Fg%2F11qp5334vt!19sChIJd7QukGlXn0cRcvA2hTPKe-c?authuser=0&hl=de&rclk=1,2026-05-02T11:27:57Z,active,success,None
0x479f57e91cd11c65:0x9fc8992bc12ddd6a,Hähnchengrill,90409,90409 Nürnberg,4.4,37,Imbiss,49.4719064,11.1023873,80,Schleifweg,false,None,None,None,None,None,None,https://www.google.com/maps/place/H%C3%A4hnchengrill/data=!4m7!3m6!1s0x479f57e91cd11c65:0x9fc8992bc12ddd6a!8m2!3d49.4719064!4d11.1023873!16s%2Fg%2F1q64bw0fp!19sChIJZRzRHOlXn0cRat0twSuZyJ8?authuser=0&hl=de&rclk=1,2026-05-02T21:43:10Z,permanently_closed,success,None
0x479f57bdd0699787:0x1cf2cc4fb389f165,Inter Million Internetcafe,90409,"Bayreuther Str. 17, 90409 Nürnberg",3.7,88,Café / Konditorei,49.4598437,11.0906087,08,Pirckheimerstraße,false,None,None,None,None,None,None,https://www.google.com/maps/place/Inter+Million+Internetcafe/data=!4m7!3m6!1s0x479f57bdd0699787:0x1cf2cc4fb389f165!8m2!3d49.4598437!4d11.0906087!16s%2Fg%2F11bxw82czd!19sChIJh5dp0L1Xn0cRZfGJs0_M8hw?authuser=0&hl=de&rclk=1,2026-05-02T11:58:54Z,active,success,None
0x479f57b8c0ae78a1:0xdafa079c531013a1,Julia - Asiahaus | Sushibar,90409,"Löbleinstraße 40, 90409 Nürnberg",4.2,106,Restaurant,49.4644662,11.0868956,26,Maxfeld,false,None,None,None,None,None,None,https://www.google.com/maps/place/Julia+-+Asiahaus+%7C+Sushibar/data=!4m7!3m6!1s0x479f57b8c0ae78a1:0xdafa079c531013a1!8m2!3d49.4644662!4d11.0868956!16s%2Fg%2F11dx8lxbwj!19sChIJoXiuwLhXn0cRoRMQU5wH-to?authuser=0&hl=de&rclk=1,2026-05-02T11:15:57Z,active,success,None
